Date,Open,High,Low,Close,Adj Close,Volume
2021-03-19,105.849998,106.236664,103.853333,105.616669,105.616669,5917500
2021-03-22,105.666664,108.873337,105.596664,107.813332,107.813332,4635300
2021-03-23,107.966667,109.09333,107.599998,107.866669,107.866669,3499200
2021-03-24,108.333336,108.98333,106.856667,107.0,107.0,3054600
2021-03-25,105.923332,108.480003,105.716667,107.826668,107.826668,3686100
2021-03-26,107.666664,108.133331,103.90667,106.57,106.57,3916500
2021-03-29,106.333336,107.976669,105.23333,106.743332,106.743332,2329800
2021-03-30,105.953331,106.910004,104.423332,106.003334,106.003334,2275200
2021-03-31,107.083336,108.476669,106.453331,107.353333,107.353333,3663600
2021-04-01,109.0,110.923332,108.616669,109.349998,109.349998,2986500
2021-04-05,111.0,112.01667,109.976669,110.34333,110.34333,2502300
2021-04-06,109.953331,113.76667,109.529999,112.459999,112.459999,3951600
2021-04-07,112.059998,113.43,111.396667,112.856667,112.856667,2785800
2021-04-08,114.16333,115.923332,113.73333,114.416664,114.416664,2958300
2021-04-09,114.57,116.573334,113.580002,116.503334,116.503334,2743500
2021-04-12,115.963333,120.376663,115.963333,118.453331,118.453331,3856800
2021-04-13,118.873337,121.730003,118.873337,119.966667,119.966667,2252400
2021-04-14,120.82,122.25,119.786667,120.326668,120.326668,2622300
2021-04-15,121.933334,124.33667,121.726669,123.459999,123.459999,3198300
2021-04-16,123.360001,123.793335,121.736664,122.216667,122.216667,2421000
2021-04-19,121.666664,122.870003,120.583336,122.32,122.32,2521800
2021-04-20,122.32,122.959999,119.263336,120.0,120.0,1969500
2021-04-21,120.0,120.246666,117.943336,118.870003,118.870003,3680400
2021-04-22,118.333336,119.333336,117.056664,117.603333,117.603333,3144900
2021-04-23,118.503334,119.873337,117.716667,119.473335,119.473335,2345700
2021-04-26,120.296669,121.09333,119.150002,120.489998,120.489998,1836900
2021-04-27,120.360001,120.566666,118.426666,119.493332,119.493332,2466300
2021-04-28,119.866669,121.0,118.34333,120.053329,120.053329,1893000
2021-04-29,120.396667,120.396667,117.333336,118.383331,118.383331,1623300
2021-04-30,117.463333,119.84333,117.463333,117.796669,117.796669,1828800
2021-05-03,118.523331,118.606667,116.349998,116.360001,116.360001,1998900
2021-05-04,115.476669,115.853333,113.013336,115.199997,115.199997,2603700
2021-05-05,115.856667,116.349998,113.07,113.726669,113.726669,1527600
2021-05-06,113.376663,113.376663,110.903336,112.480003,112.480003,2254200
2021-05-07,114.436668,114.816666,113.34333,114.113335,114.113335,1881600
2021-05-10,114.426666,115.333336,112.986664,113.779999,113.779999,1827000
2021-05-11,110.919998,115.106667,110.919998,114.476669,114.476669,2176500
2021-05-12,112.596664,113.393333,110.996666,111.696671,111.696671,2648400
2021-05-13,111.93,112.370003,107.410004,107.959999,107.959999,4165500
2021-05-14,109.379997,112.919998,109.379997,112.273331,112.273331,3213300
2021-05-17,112.626663,113.513336,110.523331,111.933334,111.933334,2436600
2021-05-18,113.683334,115.449997,113.139999,113.363335,113.363335,3413100
2021-05-19,111.800003,112.779999,110.606667,111.860001,111.860001,3291000
2021-05-20,112.480003,114.900002,112.376663,114.196671,114.196671,6254700
2021-05-21,120.629997,122.143333,118.703331,120.816666,120.816666,11316900
2021-05-24,120.316666,123.333336,119.690002,121.506668,121.506668,3990000
2021-05-25,122.786667,123.226669,120.773331,121.693336,121.693336,3261900
2021-05-26,122.629997,124.763336,122.150002,122.589996,122.589996,3091500
2021-05-27,122.589996,123.599998,120.096664,122.419998,122.419998,3252300
2021-05-28,122.573334,123.633331,120.550003,121.083336,121.083336,4128600
2021-06-01,122.01667,122.5,119.519997,120.116669,120.116669,2211000
2021-06-02,119.980003,121.09333,118.616669,119.223335,119.223335,2354700
2021-06-03,118.599998,118.833336,116.986664,117.043335,117.043335,3112800
2021-06-04,117.709999,119.173332,117.40667,119.116669,119.116669,1693200
2021-06-07,118.666664,119.82,118.166664,118.790001,118.790001,1548300
2021-06-08,119.646667,120.803329,117.203331,117.779999,117.779999,2147400
2021-06-09,118.550003,118.566666,117.440002,117.463333,117.463333,1221900
2021-06-10,117.339996,120.876663,117.0,120.816666,120.816666,2421300
2021-06-11,120.816666,122.48333,120.816666,121.946671,121.946671,2402100
2021-06-14,121.773331,123.276665,121.546669,122.51667,122.51667,2358300
2021-06-15,122.333336,122.333336,119.84333,120.279999,120.279999,1710900
2021-06-16,121.383331,122.08667,119.98333,121.166664,121.166664,2387100
2021-06-17,120.959999,124.629997,120.089996,124.023331,124.023331,4012500
2021-06-18,124.599998,126.43,123.166664,123.903336,123.903336,4314300
2021-06-21,123.443336,123.953331,121.436668,123.646667,123.646667,1872600
2021-06-22,123.333336,124.256668,120.933334,121.800003,121.800003,2815200
2021-06-23,121.91333,123.5,121.856667,122.796669,122.796669,1771200
2021-06-24,123.693336,125.230003,123.349998,124.199997,124.199997,1804200
2021-06-25,124.883331,126.126663,123.966667,125.190002,125.190002,5939700
2021-06-28,126.51667,128.906662,125.856667,126.15667,126.15667,3084600
2021-06-29,126.333336,126.923332,124.423332,125.223335,125.223335,1443900
2021-06-30,124.503334,124.826668,123.400002,123.683334,123.683334,3174900
2021-07-01,123.333336,124.230003,122.096664,123.563332,123.563332,2220900
2021-07-02,124.466667,125.236664,123.776665,124.273331,124.273331,1845600
2021-07-06,125.936668,131.143326,125.893333,130.633331,130.633331,5968200
2021-07-07,130.633331,131.176666,127.736664,128.996674,128.996674,3593100
2021-07-08,126.709999,129.446671,125.910004,128.83667,128.83667,2816400
2021-07-09,128.526672,131.383331,127.976669,130.080002,130.080002,2438400
2021-07-12,130.5,131.556671,129.333328,129.509995,129.509995,2646300
2021-07-13,129.666672,131.119995,129.020004,129.333328,129.333328,2698200
2021-07-14,130.570007,130.649994,128.606674,128.766663,128.766663,2044800
2021-07-15,128.880005,130.070007,127.673332,129.279999,129.279999,3377700
2021-07-16,129.539993,130.960007,129.190002,129.433334,129.433334,2811600
2021-07-19,127.963333,130.156662,127.333336,129.813339,129.813339,2774100
2021-07-20,130.676666,134.039993,130.203339,133.66333,133.66333,3658500
2021-07-21,133.393326,133.66333,129.723328,130.606674,130.606674,3264900
2021-07-22,131.279999,133.293335,130.33667,132.786667,132.786667,2652000
2021-07-23,132.649994,134.683334,132.026672,133.873337,133.873337,2000700
2021-07-26,132.656662,133.706665,131.21666,132.996674,132.996674,1540500
2021-07-27,133.333328,133.660004,130.089996,132.503326,132.503326,1659000
2021-07-28,132.683334,134.0,131.646667,133.153336,133.153336,1455600
2021-07-29,132.96666,135.053329,132.71666,133.0,133.0,1648200
2021-07-30,133.0,134.143326,132.503326,133.016663,133.016663,2189700
2021-08-02,133.333328,134.666672,131.429993,133.440002,133.440002,1385700
2021-08-03,133.509995,134.850006,132.083328,132.776672,132.776672,1695900
2021-08-04,133.130005,134.996674,132.813339,134.443329,134.443329,1524900
2021-08-05,134.949997,135.639999,133.706665,134.546661,134.546661,1690800
2021-08-06,132.233337,132.553329,128.0,128.786667,128.786667,4309500
2021-08-09,129.436661,130.753326,128.946671,129.493332,129.493332,1792500
2021-08-10,129.983337,130.273331,125.65667,125.666664,125.666664,3618600
2021-08-11,125.196671,125.566666,121.650002,121.826668,121.826668,6228600
2021-08-12,121.860001,124.57,121.860001,123.0,123.0,3262200
2021-08-13,123.633331,125.400002,123.333336,124.68,124.68,3267300
2021-08-16,124.166664,125.533333,123.033333,123.440002,123.440002,2295900
2021-08-17,123.103333,123.40667,120.893333,121.923332,121.923332,2210400
2021-08-18,122.0,122.660004,120.246666,120.786667,120.786667,2761500
2021-08-19,119.893333,121.823334,119.456665,120.966667,120.966667,3685500
2021-08-20,121.253334,123.006668,120.993332,122.486664,122.486664,3610200
2021-08-23,122.903336,124.709999,122.403336,124.190002,124.190002,8661600
2021-08-24,141.21666,148.970001,139.800003,147.289993,147.289993,33398100
2021-08-25,146.666672,149.926666,145.166672,149.016663,149.016663,10853100
2021-08-26,149.333328,153.243332,149.016663,152.479996,152.479996,8534400
2021-08-27,153.229996,154.476669,152.043335,153.759995,153.759995,4094100
2021-08-30,154.333328,154.96666,152.190002,152.936661,152.936661,3764700
2021-08-31,154.389999,154.513336,151.600006,153.679993,153.679993,3796200
2021-09-01,152.320007,154.103333,151.933334,153.433334,153.433334,4007400
2021-09-02,153.766663,155.82666,153.289993,154.183334,154.183334,3367500
2021-09-03,153.0,156.146667,152.853333,156.073334,156.073334,2837700
2021-09-07,156.666672,156.683334,153.773331,154.213333,154.213333,2821500
2021-09-08,153.843338,155.929993,152.833328,155.243332,155.243332,3157200
2021-09-09,155.236664,156.443329,154.580002,155.5,155.5,2772000
2021-09-10,158.386673,159.666672,155.070007,156.633331,156.633331,4283100
2021-09-13,157.33667,161.916672,152.863327,158.706665,158.706665,7515000
2021-09-14,162.636673,165.306671,160.516663,161.610001,161.610001,7394400
2021-09-15,161.516663,161.996674,158.053329,159.979996,159.979996,3844200
2021-09-16,160.130005,161.666672,158.960007,161.626663,161.626663,2902500
2021-09-17,161.666672,161.983337,158.383331,158.789993,158.789993,5039400
2021-09-20,156.536667,159.110001,156.096664,158.130005,158.130005,3435000
2021-09-21,158.666672,159.263336,157.503326,157.676666,157.676666,2811900
2021-09-22,158.486664,159.536667,156.676666,158.656662,158.656662,3437100
2021-09-23,159.360001,161.92334,158.803329,161.050003,161.050003,3296700
2021-09-24,160.053329,163.66333,160.043335,163.490005,163.490005,6040200
2021-09-27,161.860001,162.856674,160.699997,162.013336,162.013336,4124100
2021-09-28,160.029999,160.399994,157.046661,158.78334,158.78334,3885000
2021-09-29,159.33667,160.166672,156.179993,157.690002,157.690002,2304000
2021-09-30,157.636673,160.110001,157.5,159.666672,159.666672,2334000
2021-10-01,160.176666,162.393326,158.243332,162.169998,162.169998,2841900
2021-10-04,161.619995,161.619995,154.376663,156.513336,156.513336,3995700
2021-10-05,157.493332,159.67334,157.039993,158.529999,158.529999,2705400
2021-10-06,157.756668,162.66333,157.643326,162.043335,162.043335,2762400
2021-10-07,162.539993,167.406662,162.473328,164.559998,164.559998,3845700
2021-10-08,164.666672,166.853333,163.546661,164.263336,164.263336,2337900
2021-10-11,164.036667,167.203339,162.699997,166.603333,166.603333,2186400
2021-10-12,167.666672,170.0,167.093338,168.41333,168.41333,3630300
2021-10-13,168.403336,169.796661,167.169998,168.16333,168.16333,2416800
2021-10-14,169.070007,171.369995,167.360001,167.660004,167.660004,2781000
2021-10-15,167.800003,170.979996,167.800003,169.28334,169.28334,3491400
2021-10-18,170.0,171.953339,169.28334,171.723328,171.723328,2684400
2021-10-19,172.016663,172.320007,169.103333,170.830002,170.830002,2481900
2021-10-20,171.793335,173.149994,168.83667,170.639999,170.639999,2457000
2021-10-21,170.253326,170.253326,166.106674,169.333328,169.333328,5385300
2021-10-22,169.0,171.289993,166.396667,168.043335,168.043335,3296100
2021-10-25,169.160004,170.766663,165.043335,165.92334,165.92334,3501300
2021-10-26,166.580002,167.203339,159.720001,162.183334,162.183334,7004100
2021-10-27,163.356674,166.699997,162.850006,164.286667,164.286667,2465700
2021-10-28,164.350006,166.649994,164.169998,166.130005,166.130005,2176200
2021-10-29,166.220001,170.083328,165.960007,169.696671,169.696671,2127600
2021-11-01,170.169998,171.020004,167.763336,169.436661,169.436661,2161200
2021-11-02,169.666672,170.906662,167.666672,169.486664,169.486664,2054700
2021-11-03,169.490005,169.856674,164.339996,166.320007,166.320007,3048000
2021-11-04,167.300003,169.123337,161.753326,164.610001,164.610001,4807500
2021-11-05,164.403336,166.550003,163.506668,164.593338,164.593338,3250800
2021-11-08,166.666672,173.136673,166.316666,172.433334,172.433334,4323300
2021-11-09,172.803329,174.573334,169.470001,170.773331,170.773331,3357600
2021-11-10,169.666672,170.389999,164.080002,166.396667,166.396667,3207900
2021-11-11,167.896667,169.976669,167.713333,169.293335,169.293335,2253300
2021-11-12,171.169998,172.656662,169.043335,171.726669,171.726669,2643900
2021-11-15,173.333328,173.893326,170.683334,172.686661,172.686661,2840700
2021-11-16,173.333328,175.990005,172.063339,175.046661,175.046661,3684300
2021-11-17,175.479996,177.156662,169.333328,171.253326,171.253326,3769800
2021-11-18,170.513336,174.196671,167.83667,173.330002,173.330002,7274400
2021-11-19,179.066666,181.963333,170.0,176.779999,176.779999,11492400
2021-11-22,175.656662,186.513336,173.666672,179.986664,179.986664,8755200
2021-11-23,176.573334,181.839996,173.199997,177.67334,177.67334,5082000
2021-11-24,177.610001,183.976669,175.210007,183.240005,183.240005,3745200
2021-11-26,180.453339,183.78334,176.876663,177.746674,177.746674,2022000
2021-11-29,180.056671,184.479996,178.633331,183.726669,183.726669,3263100
2021-11-30,184.0,185.996674,181.036667,182.313339,182.313339,4470000
2021-12-01,183.169998,185.0,176.003326,176.053329,176.053329,5386200
2021-12-02,176.053329,182.343338,175.666672,178.433334,178.433334,4758000
2021-12-03,178.573334,181.103333,172.839996,173.619995,173.619995,5730300
2021-12-06,172.556671,173.066666,166.07666,167.073334,167.073334,6211500
2021-12-07,172.440002,177.520004,171.460007,174.476669,174.476669,4269000
2021-12-08,174.0,177.813339,172.919998,176.876663,176.876663,2218200
2021-12-09,177.036667,179.296661,175.190002,175.843338,175.843338,3540300
2021-12-10,175.503326,179.720001,174.536667,177.28334,177.28334,3653100
2021-12-13,179.973328,180.66333,176.756668,178.306671,178.306671,3447300
2021-12-14,174.300003,176.809998,168.550003,170.833328,170.833328,4631400
2021-12-15,171.570007,180.333328,170.833328,180.096664,180.096664,4708500
2021-12-16,180.050003,180.983337,174.333328,174.570007,174.570007,3680400
2021-12-17,171.096664,177.660004,169.683334,176.713333,176.713333,17622600
2021-12-20,173.346664,177.5,172.833328,176.529999,176.529999,2673900
2021-12-21,177.656662,179.279999,172.53334,179.210007,179.210007,3428400
2021-12-22,176.860001,185.046661,176.860001,184.919998,184.919998,4187400
2021-12-23,184.960007,188.946671,184.666672,187.259995,187.259995,3092700
2021-12-27,187.583328,190.889999,186.929993,189.446671,189.446671,2473500
2021-12-28,190.100006,190.723328,186.83667,188.236664,188.236664,1877400
2021-12-29,188.059998,188.41333,184.483337,187.866669,187.866669,1572600
2021-12-30,187.866669,188.666672,186.289993,187.139999,187.139999,1642500
2021-12-31,187.139999,188.306671,185.406662,185.58667,185.58667,1422900
2022-01-03,186.146667,186.800003,179.279999,181.403336,181.403336,3901200
2022-01-04,179.149994,181.443329,171.113327,174.666672,174.666672,4793100
2022-01-05,171.083328,173.496674,167.220001,168.286667,168.286667,3747000
2022-01-06,167.0,180.333328,165.669998,177.636673,177.636673,8276700
2022-01-07,175.619995,182.733337,174.766663,175.16333,175.16333,6793200
2022-01-10,171.263336,174.860001,164.0,174.203339,174.203339,7487700
2022-01-11,171.573334,176.566666,170.613327,175.350006,175.350006,3619500
2022-01-12,176.203339,179.266663,172.759995,177.339996,177.339996,3039600
2022-01-13,177.339996,178.026672,165.339996,166.199997,166.199997,4907400
2022-01-14,163.850006,167.059998,162.133331,166.369995,166.369995,4098600
2022-01-18,163.206665,173.333328,163.153336,167.456665,167.456665,4959900
2022-01-19,168.123337,175.796661,167.536667,173.203339,173.203339,6160500
2022-01-20,173.603333,178.960007,173.026672,173.223328,173.223328,5043300
2022-01-21,171.883331,172.603333,160.853333,161.210007,161.210007,7767300
2022-01-24,158.17334,169.756668,151.919998,168.070007,168.070007,8765700
2022-01-25,166.346664,166.573334,158.380005,158.490005,158.490005,5690400
2022-01-26,161.333328,166.929993,157.666672,158.746674,158.746674,5763900
2022-01-27,161.830002,168.143326,161.426666,161.740005,161.740005,5004600
2022-01-28,162.550003,166.779999,160.063339,165.389999,165.389999,4122900
2022-01-31,165.389999,173.053329,165.389999,172.46666,172.46666,5062500
2022-02-01,172.619995,173.333328,167.743332,170.953339,170.953339,4216500
2022-02-02,172.28334,172.763336,168.46666,169.800003,169.800003,3163500
2022-02-03,165.813339,169.740005,163.589996,164.136673,164.136673,3155100
2022-02-04,163.723328,173.066666,162.669998,171.833328,171.833328,4468200
2022-02-07,170.903336,173.919998,169.839996,170.32666,170.32666,2108700
2022-02-08,170.110001,172.649994,168.33667,171.083328,171.083328,3969900
2022-02-09,173.333328,179.080002,172.886673,178.16333,178.16333,3234300
2022-02-10,173.856674,179.220001,173.666672,175.916672,175.916672,2634300
2022-02-11,177.306671,178.666672,168.903336,170.050003,170.050003,3519900
2022-02-14,168.626663,175.75,168.626663,173.67334,173.67334,3412500
2022-02-15,175.67334,178.543335,173.933334,175.46666,175.46666,3600600
2022-02-16,172.953339,176.660004,171.516663,175.470001,175.470001,2891700
2022-02-17,173.210007,174.516663,165.666672,166.380005,166.380005,3661200
2022-02-18,166.350006,166.976669,160.46666,160.723328,160.723328,5031900
2022-02-22,160.343338,162.323334,155.523331,158.503326,158.503326,9622200
2022-02-23,168.733337,170.453339,157.343338,159.203339,159.203339,13018800
2022-02-24,155.686661,180.223328,155.5,179.979996,179.979996,15041400
2022-02-25,177.059998,190.330002,176.813339,189.916672,189.916672,11002500
2022-02-28,192.293335,198.433334,189.669998,198.083328,198.083328,11355900
2022-03-01,197.130005,199.653336,190.563339,192.25,192.25,8249400
2022-03-02,194.456665,195.286667,189.300003,194.020004,194.020004,5202300
2022-03-03,194.263336,197.0,189.676666,191.136673,191.136673,4332900
2022-03-04,189.669998,192.493332,183.83667,185.83667,185.83667,5588400
2022-03-07,186.509995,187.699997,176.926666,177.83667,177.83667,6969900
2022-03-08,177.0,181.196671,174.003326,175.050003,175.050003,4734000
2022-03-09,179.566666,187.183334,179.003326,184.970001,184.970001,5194800
2022-03-10,183.21666,186.649994,181.246674,183.949997,183.949997,3224100
2022-03-11,186.406662,186.406662,181.683334,182.009995,182.009995,3526800
2022-03-14,179.460007,181.743332,171.850006,175.103333,175.103333,4811700
2022-03-15,176.443329,180.656662,169.706665,180.020004,180.020004,3808500
2022-03-16,181.899994,185.21666,175.943329,184.639999,184.639999,5812800
2022-03-17,184.056671,189.119995,181.666672,188.053329,188.053329,5313300
2022-03-18,189.193329,192.506668,186.543335,192.339996,192.339996,6502800
2022-03-21,191.653336,192.75,186.869995,192.399994,192.399994,4650600
2022-03-22,193.333328,203.070007,193.333328,199.139999,199.139999,7249500
2022-03-23,196.229996,206.580002,195.333328,201.346664,201.346664,5901600
2022-03-24,201.666672,207.66333,200.253326,207.386673,207.386673,5614500
2022-03-25,208.149994,208.149994,201.070007,207.46666,207.46666,6718200
2022-03-28,205.733337,209.830002,205.653336,208.416672,208.416672,3978600
2022-03-29,207.513336,207.919998,198.846664,205.503326,205.503326,7533300
2022-03-30,204.550003,209.196671,204.233337,205.25,205.25,4437300
2022-03-31,205.139999,211.963333,204.846664,207.503326,207.503326,4833600
2022-04-01,207.100006,210.043335,201.846664,203.703339,203.703339,4029000
2022-04-04,205.386673,209.919998,204.5,209.366669,209.366669,3486600
2022-04-05,209.333328,210.41333,203.619995,207.046661,207.046661,3689400
2022-04-06,202.509995,204.550003,200.373337,202.266663,202.266663,4227900
2022-04-07,201.266663,206.956665,201.266663,205.490005,205.490005,3255300
2022-04-08,204.186661,204.740005,201.156662,202.743332,202.743332,2834100
2022-04-11,200.636673,206.316666,199.166672,203.633331,203.633331,3660000
2022-04-12,205.146667,208.876663,203.330002,203.963333,203.963333,2697900
2022-04-13,205.016663,211.893326,203.503326,209.669998,209.669998,3689700
2022-04-14,210.0,211.553329,208.103333,208.926666,208.926666,2868300
2022-04-18,207.056671,209.943329,205.456665,205.929993,205.929993,1949700
2022-04-19,205.32666,210.539993,203.789993,209.520004,209.520004,2410200
2022-04-20,209.809998,213.633331,206.539993,208.723328,208.723328,2485800
2022-04-21,210.303329,213.119995,196.199997,197.333328,197.333328,5192100
2022-04-22,196.800003,199.059998,189.696671,190.526672,190.526672,4396800
2022-04-25,190.833328,200.25,190.823334,199.910004,199.910004,5311200
2022-04-26,197.666672,199.616669,193.410004,193.596664,193.596664,2742900
2022-04-27,192.696671,197.856674,189.729996,192.940002,192.940002,3380100
2022-04-28,195.943329,198.550003,190.776672,196.246674,196.246674,2374500
2022-04-29,195.296661,197.623337,185.809998,187.093338,187.093338,3686400
2022-05-02,186.08667,190.956665,184.66333,190.649994,190.649994,3006300
2022-05-03,190.496674,190.743332,181.386673,185.979996,185.979996,4525500
2022-05-04,186.320007,187.303329,172.813339,184.42334,184.42334,7881600
2022-05-05,184.006668,184.856674,172.473328,176.546661,176.546661,5440200
2022-05-06,173.036667,176.100006,166.880005,168.289993,168.289993,5892300
2022-05-09,164.039993,164.039993,151.529999,153.169998,153.169998,9450600
2022-05-10,159.823334,164.289993,155.253326,161.346664,161.346664,6167400
2022-05-11,157.639999,166.600006,152.746674,155.556671,155.556671,6394500
2022-05-12,153.440002,162.889999,150.103333,159.503326,159.503326,6181200
2022-05-13,163.113327,166.526672,161.789993,163.669998,163.669998,4983600
2022-05-16,163.940002,168.156662,155.460007,156.059998,156.059998,5580300
2022-05-17,160.853333,162.146667,153.139999,157.756668,157.756668,4810500
2022-05-18,155.403336,158.333328,144.643326,146.199997,146.199997,7871400
2022-05-19,142.479996,148.143326,140.516663,145.456665,145.456665,12119700
2022-05-20,162.679993,164.323334,153.479996,159.559998,159.559998,17700000
2022-05-23,161.229996,168.316666,160.71666,166.756668,166.756668,8871600
2022-05-24,163.926666,165.213333,156.703339,159.046661,159.046661,6701400
2022-05-25,158.133331,171.539993,158.133331,168.503326,168.503326,6508800
2022-05-26,168.016663,169.550003,165.546661,167.363327,167.363327,5333100
2022-05-27,170.563339,172.333328,167.666672,168.933334,168.933334,3672900
2022-05-31,168.166672,169.056671,165.113327,167.593338,167.593338,6981300
2022-06-01,169.073334,174.25,166.523331,167.243332,167.243332,4161600
2022-06-02,166.270004,173.869995,166.126663,172.446671,172.446671,3789900
2022-06-03,170.026672,172.860001,167.419998,170.860001,170.860001,2843700
2022-06-06,172.119995,173.16333,168.649994,171.339996,171.339996,1772400
2022-06-07,169.383331,176.300003,169.0,175.666672,175.666672,2904000
2022-06-08,175.169998,178.273331,173.956665,174.960007,174.960007,2425800
2022-06-09,173.583328,176.156662,171.353333,172.050003,172.050003,2946600
2022-06-10,168.943329,169.406662,163.433334,165.073334,165.073334,4560300
2022-06-13,158.149994,161.92334,155.073334,159.243332,159.243332,4800300
2022-06-14,160.593338,163.103333,158.666672,160.543335,160.543335,3194100
2022-06-15,162.296661,165.293335,159.563339,162.339996,162.339996,3116100
2022-06-16,157.816666,159.949997,153.25,155.436661,155.436661,4101300
2022-06-17,156.08667,160.883331,155.903336,158.453339,158.453339,4337700
2022-06-21,160.873337,167.116669,160.686661,166.453339,166.453339,5929200
2022-06-22,164.490005,169.866669,164.156662,164.773331,164.773331,3734400
2022-06-23,166.029999,168.690002,164.726669,167.690002,167.690002,3253200
2022-06-24,169.82666,171.529999,167.203339,170.236664,170.236664,10815300
2022-06-27,171.406662,171.529999,166.186661,167.293335,167.293335,4452900
2022-06-28,168.440002,169.833328,161.553329,163.970001,163.970001,3207000
2022-06-29,164.0,165.0,160.83667,163.933334,163.933334,2147400
2022-06-30,162.740005,166.516663,160.693329,164.646667,164.646667,4342200
2022-07-01,165.0,170.143326,164.146667,169.416672,169.416672,3525000
2022-07-05,168.0,174.136673,166.830002,173.713333,173.713333,4081200
2022-07-06,175.183334,175.223328,170.566666,171.653336,171.653336,4251300
2022-07-07,171.653336,174.513336,170.520004,172.416672,172.416672,3884100
2022-07-08,170.649994,175.16333,168.729996,174.740005,174.740005,2396100
2022-07-11,172.910004,173.660004,170.333328,171.970001,171.970001,1937100
2022-07-12,173.490005,175.573334,162.986664,164.193329,164.193329,4115400
2022-07-13,161.306671,166.559998,159.929993,164.470001,164.470001,3232500
2022-07-14,163.213333,163.926666,159.333328,163.333328,163.333328,4755300
2022-07-15,163.529999,170.593338,163.529999,169.653336,169.653336,3278400
2022-07-18,171.916672,173.056671,168.296661,168.613327,168.613327,2388600
2022-07-19,169.563339,171.866669,168.089996,171.199997,171.199997,2008500
2022-07-20,170.363327,170.896667,165.679993,168.066666,168.066666,4604400
